date,temperature_avg_C,temperature_min_C,temperature_max_C
2011-04-22,15.842615292357436,9.628514974849566,21.646550739911902
2011-04-23,15.780797281581897,9.418610467485905,21.58749755502413
2011-04-24,15.931604905864106,9.309934257974419,21.98446037733754
2011-04-25,16.139250035844384,9.389972144081298,22.492513565195907
2011-04-26,16.696354495137427,10.000250883539877,22.994045404449594
2011-04-27,17.070547224779318,10.47012857121257,23.366673036976806
2011-04-28,17.46789937507674,10.819117928214837,23.595688850893907
2011-04-29,17.954500920737132,11.45876737537941,23.98222217223139
2011-04-30,18.188118302485464,11.881995964300017,24.114732313746856
2011-05-01,18.027309383530053,11.939215006717461,23.70442603698541
2011-05-02,18.066024610235274,12.063004659854585,23.74525946799696
2011-05-03,18.030779139444917,11.754752293800834,23.908789702853255
2011-05-04,18.311718502823283,11.880694376141662,24.308246499138022
2011-05-05,18.715144279344884,12.404281537194208,24.537934695773515
2011-05-06,18.955093532223316,12.856654441140847,24.697175253339765
2011-05-07,18.83330823258393,12.97318433024276,24.50793280137151
2011-05-08,18.774801931477953,12.568852299670937,24.489086952009586
2011-05-09,19.07558713564373,12.392488449398513,25.014834232668704
2011-05-10,19.368283613012238,12.787505351698371,25.474474022088543
2011-05-11,19.643170575493627,13.183319763918348,25.623077772543525
2011-05-12,19.9073219614653,13.68094739396571,25.874455567858035
2011-05-13,19.84923597413217,13.620360069491653,25.794723856211306
2011-05-14,19.694937576912082,13.382176940313684,25.63065572219142
2011-05-15,19.7292722440759,13.214998897957173,25.649610229452435
2011-05-16,20.08773873356546,13.601282546321727,26.120864781827038
2011-05-17,20.475332631296965,14.061474582250298,26.38865679775546
2011-05-18,20.432249500714022,14.583690406727214,26.16291757487005
2011-05-19,20.171700629135557,14.683822347225089,25.81507836283913
2011-05-20,19.768588379527216,14.468260605028206,25.10129725177501
2011-05-21,19.419476214677672,14.03085836798465,24.750535311098247
2011-05-22,19.32320095025875,14.00390995488317,24.606930850441756
2011-05-23,19.501250959021263,13.852834719994064,24.71092219901817
2011-05-24,19.949473685440864,14.037403607618785,25.435538247465388
2011-05-25,20.31610629116409,14.385881596007437,26.0567019788744
2011-05-26,20.52418340156396,14.806110230996069,26.046050088735285
2011-05-27,20.567043422198026,15.286405150984706,25.9371354160956
2011-05-28,20.516447537730357,15.421184162837676,25.6866701638333
2011-05-29,20.635821810671132,15.590629715570458,25.757266828586182
2011-05-30,20.379337987615145,15.499219477777501,25.415942532575286
2011-05-31,20.029645658343043,15.126408242548337,25.139282102054494
2011-06-01,19.575261717504304,14.461644834221033,24.708154925046415
2011-06-02,19.562232463256123,14.431875559324567,24.713829108643495
