system:index,date,total_evaporation_m,.geo
20180410,2018-04-10,-0.0014434050100991557,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180411,2018-04-11,-0.0014694907399844222,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180412,2018-04-12,-0.0014536966870373057,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180413,2018-04-13,-0.001437698549328238,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180414,2018-04-14,-0.0014361047671927376,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180415,2018-04-15,-0.001424516094664599,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180416,2018-04-16,-0.0014413337312767737,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180417,2018-04-17,-0.0014648110979562006,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180418,2018-04-18,-0.0014329822037317983,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180419,2018-04-19,-0.0014019624416743161,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180420,2018-04-20,-0.0013214647697839543,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180421,2018-04-21,-0.0013524033942616486,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180422,2018-04-22,-0.0013602958157687903,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180423,2018-04-23,-0.0013922410213632343,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180424,2018-04-24,-0.0013952607394480169,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180425,2018-04-25,-0.0013745572267709568,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180426,2018-04-26,-0.0013324191895482758,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180427,2018-04-27,-0.0013408075024735888,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180428,2018-04-28,-0.0013557803501576197,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180429,2018-04-29,-0.001309751577193606,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180430,2018-04-30,-0.0013311560563640736,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180501,2018-05-01,-0.0013787310845527255,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180502,2018-05-02,-0.0014095088530419071,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180503,2018-05-03,-0.0014889675436227136,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180504,2018-05-04,-0.001520296353388364,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180505,2018-05-05,-0.001522581602729989,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180506,2018-05-06,-0.0014898501323156322,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180507,2018-05-07,-0.0015191810938139194,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180508,2018-05-08,-0.0015235238940951353,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180509,2018-05-09,-0.00152740784877011,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180510,2018-05-10,-0.0015596316917542616,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180511,2018-05-11,-0.0015998278798618813,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180512,2018-05-12,-0.001581694858894062,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180513,2018-05-13,-0.0016325897925573716,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180514,2018-05-14,-0.001632853567391571,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180515,2018-05-15,-0.0017018936176082847,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180516,2018-05-16,-0.0017066704348553659,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180517,2018-05-17,-0.0016838532987797962,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180518,2018-05-18,-0.0016649337058233097,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180519,2018-05-19,-0.0017050324215994858,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180520,2018-05-20,-0.0017049394851711339,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180521,2018-05-21,-0.0017101078313094648,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180522,2018-05-22,-0.0017010208168810746,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180523,2018-05-23,-0.0016516425001885811,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180524,2018-05-24,-0.0017016742922677523,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180525,2018-05-25,-0.0016481899609246192,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180526,2018-05-26,-0.0016683691063323959,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180527,2018-05-27,-0.00169346587747276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180528,2018-05-28,-0.0016811279684803137,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180529,2018-05-29,-0.0016657990885993394,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180530,2018-05-30,-0.001644037978428199,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180531,2018-05-31,-0.0016690045280463037,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180601,2018-06-01,-0.001801260077583702,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180602,2018-06-02,-0.0018027609701060062,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180603,2018-06-03,-0.001918455459368188,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180604,2018-06-04,-0.001921182019569485,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180605,2018-06-05,-0.0019842210372473914,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180606,2018-06-06,-0.0020363327560603862,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180607,2018-06-07,-0.001987496467527809,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180608,2018-06-08,-0.0019305582200775024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180609,2018-06-09,-0.002104832535569494,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180610,2018-06-10,-0.0022004914621335226,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180611,2018-06-11,-0.0022134558612160573,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180612,2018-06-12,-0.002166549099440118,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180613,2018-06-13,-0.002156754890941548,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180614,2018-06-14,-0.0021936127599211605,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180615,2018-06-15,-0.002180496142196278,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180616,2018-06-16,-0.0021990756899553706,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180617,2018-06-17,-0.0022595949773402567,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180618,2018-06-18,-0.0023498772257306683,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180619,2018-06-19,-0.002364907771636472,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180620,2018-06-20,-0.002325242873997363,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180621,2018-06-21,-0.0022937890083991495,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180622,2018-06-22,-0.0022060563618091257,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180623,2018-06-23,-0.0021571666756006144,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180624,2018-06-24,-0.0021365496222289443,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180625,2018-06-25,-0.002191161518477344,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180626,2018-06-26,-0.002180440959519524,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180627,2018-06-27,-0.0022258312394137546,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180628,2018-06-28,-0.0022561382987617644,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180629,2018-06-29,-0.0024101600196484714,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180630,2018-06-30,-0.0026604641203792976,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180701,2018-07-01,-0.0026763366622024887,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180702,2018-07-02,-0.002657280228678709,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180703,2018-07-03,-0.0024824977603517674,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180704,2018-07-04,-0.002510726745665245,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180705,2018-07-05,-0.002724358633588203,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180706,2018-07-06,-0.002839448112505166,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180707,2018-07-07,-0.0027372790008219476,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180708,2018-07-08,-0.0026077186703947247,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180709,2018-07-09,-0.0024517076513581723,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180710,2018-07-10,-0.0023957181044160294,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180711,2018-07-11,-0.0024414736277974885,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180712,2018-07-12,-0.0023589905301630906,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180713,2018-07-13,-0.002373619693049872,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180714,2018-07-14,-0.0025935075949954822,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180715,2018-07-15,-0.002666832777242087,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180716,2018-07-16,-0.0026687067989989224,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180717,2018-07-17,-0.0026364157082515876,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180718,2018-07-18,-0.002746101106349193,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180719,2018-07-19,-0.0029016178464876135,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180720,2018-07-20,-0.0028663285003197817,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180721,2018-07-21,-0.002649789293062338,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180722,2018-07-22,-0.002467264543383926,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180723,2018-07-23,-0.0024676171245901057,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180724,2018-07-24,-0.002548290378695805,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180725,2018-07-25,-0.002582653152759779,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180726,2018-07-26,-0.0024883430901032695,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180727,2018-07-27,-0.00248598807200619,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180728,2018-07-28,-0.0026193341679066114,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180729,2018-07-29,-0.0026818000430361365,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180730,2018-07-30,-0.002626175876482612,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180731,2018-07-31,-0.002586346699389325,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180801,2018-08-01,-0.002592956669826941,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180802,2018-08-02,-0.002592997759538153,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180803,2018-08-03,-0.0026695249545692122,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180804,2018-08-04,-0.002686057967611974,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180805,2018-08-05,-0.002600142987879818,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180806,2018-08-06,-0.0025247748245983475,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180807,2018-08-07,-0.002442191952144485,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180808,2018-08-08,-0.0024648548853727138,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180809,2018-08-09,-0.002700030997527546,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180810,2018-08-10,-0.0027956979958751664,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180811,2018-08-11,-0.002606573705190264,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180812,2018-08-12,-0.0024679791007743506,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180813,2018-08-13,-0.0024609650854156883,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180814,2018-08-14,-0.0026276244406151002,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180815,2018-08-15,-0.002618439126783159,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180816,2018-08-16,-0.0026454336896261413,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180817,2018-08-17,-0.0028330047609561094,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180818,2018-08-18,-0.0027890736166146686,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180819,2018-08-19,-0.002836788409034213,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180820,2018-08-20,-0.0025545433527092223,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180821,2018-08-21,-0.0025744268494210737,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180822,2018-08-22,-0.00259266421347593,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180823,2018-08-23,-0.0024968030632879384,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180824,2018-08-24,-0.0024038777035408116,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180825,2018-08-25,-0.0024205071286586884,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180826,2018-08-26,-0.0024231982457621148,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180827,2018-08-27,-0.002453556780829826,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180828,2018-08-28,-0.002469254884592505,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180829,2018-08-29,-0.0024559458417711495,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180830,2018-08-30,-0.002486537029216171,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180831,2018-08-31,-0.00243664743698621,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180901,2018-09-01,-0.002341198938739707,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180902,2018-09-02,-0.002331797414890616,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180903,2018-09-03,-0.0024119954440868265,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180904,2018-09-04,-0.0025161392259081946,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180905,2018-09-05,-0.0025211894576689336,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180906,2018-09-06,-0.0024993297081124985,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180907,2018-09-07,-0.002379781994260384,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180908,2018-09-08,-0.0025598058556324326,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180909,2018-09-09,-0.0025647065293678017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180910,2018-09-10,-0.002479582454055025,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180911,2018-09-11,-0.002573230341433104,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180912,2018-09-12,-0.002571547024721133,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180913,2018-09-13,-0.0025298861295754314,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180914,2018-09-14,-0.002500590024367084,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180915,2018-09-15,-0.002626109523081139,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180916,2018-09-16,-0.002747488431811419,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180917,2018-09-17,-0.002749817916065715,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180918,2018-09-18,-0.002814321424616179,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180919,2018-09-19,-0.0026755940378700425,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180920,2018-09-20,-0.0025218804189280856,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180921,2018-09-21,-0.002314970794534302,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180922,2018-09-22,-0.002254100006219972,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180923,2018-09-23,-0.002392033890177595,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180924,2018-09-24,-0.002436733887328309,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180925,2018-09-25,-0.0025054313240874576,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180926,2018-09-26,-0.002518387539429124,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180927,2018-09-27,-0.0025393084278008096,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180928,2018-09-28,-0.002599434897661206,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180929,2018-09-29,-0.0026306713841384765,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180930,2018-09-30,-0.002686208959557214,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181001,2018-10-01,-0.0026217277870282376,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181002,2018-10-02,-0.0025154237718308554,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181003,2018-10-03,-0.0024145346848453296,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181004,2018-10-04,-0.002293517123447132,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181005,2018-10-05,-0.002308088820919388,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181006,2018-10-06,-0.002314006919962312,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181007,2018-10-07,-0.002310895858244789,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181008,2018-10-08,-0.0022082622400296454,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181009,2018-10-09,-0.0021404833195272787,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181010,2018-10-10,-0.0020431443131636974,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181011,2018-10-11,-0.0018642394250399034,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181012,2018-10-12,-0.0017722305059713638,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181013,2018-10-13,-0.0018102564762218008,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181014,2018-10-14,-0.0019062531324029043,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181015,2018-10-15,-0.0019802556187041736,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181016,2018-10-16,-0.001978720245658635,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181017,2018-10-17,-0.001965318957480906,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181018,2018-10-18,-0.0019008431107175542,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181019,2018-10-19,-0.0019132290124530922,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181020,2018-10-20,-0.0019135741842483825,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181021,2018-10-21,-0.0018662359706926976,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181022,2018-10-22,-0.0018246707678981136,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181023,2018-10-23,-0.0017750627766679405,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181024,2018-10-24,-0.0017288451715401416,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181025,2018-10-25,-0.0017147636877820388,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181026,2018-10-26,-0.00174142884935131,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181027,2018-10-27,-0.001715247314564405,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181028,2018-10-28,-0.0016119670726748006,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181029,2018-10-29,-0.0015163285577705612,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181030,2018-10-30,-0.0014558001294134424,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181031,2018-10-31,-0.0014235799734616237,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181101,2018-11-01,-0.0014054428351029833,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181102,2018-11-02,-0.001418423809177384,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181103,2018-11-03,-0.0013381200078263766,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181104,2018-11-04,-0.0014142451948790903,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181105,2018-11-05,-0.0013907949151960293,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181106,2018-11-06,-0.0013699225466214876,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181107,2018-11-07,-0.0013932646721406526,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181108,2018-11-08,-0.0013477030200181417,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181109,2018-11-09,-0.0013178897039923547,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181110,2018-11-10,-0.0013335132743638035,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181111,2018-11-11,-0.0012868703596224586,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181112,2018-11-12,-0.0012756992427729293,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181113,2018-11-13,-0.0012401672043465591,"{""type"":""MultiPoint"",""coordinates"":[]}"
